Order ID,Product,Quantity Ordered,Price Each,Order,,Time,Purchase Address,,,,,Date
143414,Lightning Charging Cable,1,14.95,01-04-2019,,06:45:00,"799 Forest St, San Francisco, CA 94016",,,,,01/04/19
147473,27in FHD Monitor,1,149.99,01-04-2019,,06:47:00,"104 4th St, Los Angeles, CA 90001",,,,,01/04/19
145693,27in FHD Monitor,1,149.99,01-04-2019,,06:54:00,"935 Main St, New York City, NY 10001",,,,,01/04/19
141431,USB-C Charging Cable,1,11.95,01-04-2019,,07:16:00,"728 Main St, Seattle, WA 98101",,,,,01/04/19
146674,Apple Airpods Headphones,1,150,01-04-2019,,07:29:00,"384 4th St, San Francisco, CA 94016",,,,,01/04/19
143524,USB-C Charging Cable,1,11.95,01-04-2019,,07:31:00,"231 Washington St, San Francisco, CA 94016",,,,,01/04/19
148670,AAA Batteries (4-pack),1,2.99,01-04-2019,,07:45:00,"831 Dogwood St, Los Angeles, CA 90001",,,,,01/04/19
148588,Wired Headphones,2,11.99,01-04-2019,,07:59:00,"579 4th St, Atlanta, GA 30301",,,,,01/04/19
143490,Flatscreen TV,1,300,01-04-2019,,08:04:00,"423 Main St, Atlanta, GA 30301",,,,,01/04/19
143084,USB-C Charging Cable,1,11.95,01-04-2019,,08:07:00,"540 2nd St, San Francisco, CA 94016",,,,,01/04/19
149837,Apple Airpods Headphones,1,150,01-04-2019,,08:16:00,"638 5th St, Portland, OR 97035",,,,,01/04/19
145548,iPhone,1,700,01-04-2019,,08:21:00,"797 Lincoln St, Boston, MA 02215",,,,,01/04/19
149122,Lightning Charging Cable,1,14.95,01-04-2019,,08:22:00,"429 Lake St, Boston, MA 02215",,,,,01/04/19
148540,Wired Headphones,1,11.99,01-04-2019,,08:34:00,"636 14th St, Los Angeles, CA 90001",,,,,01/04/19
148813,Wired Headphones,1,11.99,01-04-2019,,08:34:00,"330 Lake St, Dallas, TX 75001",,,,,01/04/19
147549,Bose SoundSport Headphones,1,99.99,01-04-2019,,08:37:00,"671 Highland St, San Francisco, CA 94016",,,,,01/04/19
147436,Google Phone,1,600,01-04-2019,,08:38:00,"703 Walnut St, Dallas, TX 75001",,,,,01/04/19
145858,Wired Headphones,1,11.99,01-04-2019,,08:45:00,"509 11th St, Dallas, TX 75001",,,,,01/04/19
144394,Google Phone,1,600,01-04-2019,,08:49:00,"749 Jackson St, Seattle, WA 98101",,,,,01/04/19
144394,Wired Headphones,1,11.99,01-04-2019,,08:49:00,"616 Johnson St, Boston, MA 02215",,,,,01/04/19
145514,USB-C Charging Cable,1,11.95,01-04-2019,,08:59:00,"471 14th St, New York City, NY 10001",,,,,01/04/19
141817,LG Dryer,1,600,01-04-2019,,09:03:00,"745 Jefferson St, Atlanta, GA 30301",,,,,01/04/19
142634,Google Phone,1,600,01-04-2019,,09:03:00,"398 Lakeview St, New York City, NY 10001",,,,,01/04/19
142634,USB-C Charging Cable,1,11.95,01-04-2019,,09:03:00,"663 12th St, Atlanta, GA 30301",,,,,01/04/19
142004,Bose SoundSport Headphones,1,99.99,01-04-2019,,09:04:00,"610 Sunset St, New York City, NY 10001",,,,,01/04/19
147670,Lightning Charging Cable,1,14.95,01-04-2019,,09:04:00,"491 Johnson St, Atlanta, GA 30301",,,,,01/04/19
144011,34in Ultrawide Monitor,1,379.99,01-04-2019,,09:05:00,"674 Lake St, Los Angeles, CA 90001",,,,,01/04/19
143228,USB-C Charging Cable,1,11.95,01-04-2019,,09:08:00,"338 Lake St, Boston, MA 02215",,,,,01/04/19
142604,Apple Airpods Headphones,1,150,01-04-2019,,09:10:00,"221 Lake St, San Francisco, CA 94016",,,,,01/04/19
142604,AAA Batteries (4-pack),1,2.99,01-04-2019,,09:10:00,"782 Highland St, San Francisco, CA 94016",,,,,01/04/19
145124,Vareebadd Phone,1,400,01-04-2019,,09:15:00,"754 1st St, Portland, ME 04101",,,,,01/04/19
145466,USB-C Charging Cable,1,11.95,01-04-2019,,09:17:00,"877 10th St, Seattle, WA 98101",,,,,01/04/19
147244,ThinkPad Laptop,1,999.99,01-04-2019,,09:20:00,"585 Meadow St, San Francisco, CA 94016",,,,,01/04/19
150065,AA Batteries (4-pack),2,3.84,01-04-2019,,09:21:00,"455 Sunset St, Austin, TX 73301",,,,,01/04/19
142976,Bose SoundSport Headphones,1,99.99,01-04-2019,,09:26:00,"419 8th St, Boston, MA 02215",,,,,01/04/19
146804,27in FHD Monitor,1,149.99,01-04-2019,,09:30:00,"92 Highland St, New York City, NY 10001",,,,,01/04/19
142243,USB-C Charging Cable,1,11.95,01-04-2019,,09:47:00,"406 Johnson St, Boston, MA 02215",,,,,01/04/19
144566,Apple Airpods Headphones,1,150,01-04-2019,,09:58:00,"342 13th St, Los Angeles, CA 90001",,,,,01/04/19
145163,iPhone,1,700,01-04-2019,,10:00:00,"208 West St, Boston, MA 02215",,,,,01/04/19
141675,USB-C Charging Cable,3,11.95,01-04-2019,,10:09:00,"505 Wilson St, Los Angeles, CA 90001",,,,,01/04/19
148620,AAA Batteries (4-pack),2,2.99,01-04-2019,,10:11:00,"903 Maple St, Portland, OR 97035",,,,,01/04/19
146167,Lightning Charging Cable,1,14.95,01-04-2019,,10:12:00,"347 11th St, Los Angeles, CA 90001",,,,,01/04/19
143350,Lightning Charging Cable,1,14.95,01-04-2019,,10:14:00,"215 Jefferson St, Austin, TX 73301",,,,,01/04/19
142545,Bose SoundSport Headphones,1,99.99,01-04-2019,,10:19:00,"356 Walnut St, San Francisco, CA 94016",,,,,01/04/19
145896,Bose SoundSport Headphones,1,99.99,01-04-2019,,10:23:00,"246 Chestnut St, San Francisco, CA 94016",,,,,01/04/19
147573,34in Ultrawide Monitor,1,379.99,01-04-2019,,10:25:00,"68 11th St, Boston, MA 02215",,,,,01/04/19
142229,27in FHD Monitor,1,149.99,01-04-2019,,10:29:00,"68 11th St, Boston, MA 02215",,,,,01/04/19
145798,Flatscreen TV,1,300,01-04-2019,,10:33:00,"912 Cherry St, Boston, MA 02215",,,,,01/04/19
146959,Google Phone,1,600,01-04-2019,,10:33:00,"2 River St, Los Angeles, CA 90001",,,,,01/04/19
146959,Wired Headphones,1,11.99,01-04-2019,,10:33:00,"468 Jefferson St, Boston, MA 02215",,,,,01/04/19
149406,Google Phone,1,600,01-04-2019,,10:34:00,"692 8th St, Portland, ME 04101",,,,,01/04/19
147191,Lightning Charging Cable,1,14.95,01-04-2019,,10:40:00,"642 Center St, San Francisco, CA 94016",,,,,01/04/19
147191,Google Phone,1,600,01-04-2019,,10:40:00,"833 Walnut St, San Francisco, CA 94016",,,,,01/04/19
143210,Wired Headphones,1,11.99,01-04-2019,,10:42:00,"568 Willow St, Dallas, TX 75001",,,,,01/04/19
144269,Apple Airpods Headphones,1,150,01-04-2019,,10:42:00,"381 Elm St, Seattle, WA 98101",,,,,01/04/19
149814,iPhone,1,700,01-04-2019,,10:44:00,"996 Dogwood St, San Francisco, CA 94016",,,,,01/04/19
149323,Apple Airpods Headphones,1,150,01-04-2019,,10:45:00,"581 Lakeview St, Dallas, TX 75001",,,,,01/04/19
147174,USB-C Charging Cable,1,11.95,01-04-2019,,10:46:00,"272 Johnson St, Seattle, WA 98101",,,,,01/04/19
142538,USB-C Charging Cable,2,11.95,01-04-2019,,10:48:00,"585 2nd St, Los Angeles, CA 90001",,,,,01/04/19
150031,Apple Airpods Headphones,1,150,01-04-2019,,10:54:00,"263 West St, New York City, NY 10001",,,,,01/04/19
143389,Apple Airpods Headphones,1,150,01-04-2019,,11:04:00,"673 13th St, San Francisco, CA 94016",,,,,01/04/19
146875,AAA Batteries (4-pack),1,2.99,01-04-2019,,11:07:00,"358 Wilson St, Seattle, WA 98101",,,,,01/04/19
141297,Lightning Charging Cable,1,14.95,01-04-2019,,11:09:00,"218 West St, New York City, NY 10001",,,,,01/04/19
144764,Google Phone,1,600,01-04-2019,,11:09:00,"536 River St, Austin, TX 73301",,,,,01/04/19
144764,USB-C Charging Cable,1,11.95,01-04-2019,,11:09:00,"322 13th St, San Francisco, CA 94016",,,,,01/04/19
149066,iPhone,1,700,01-04-2019,,11:09:00,"663 River St, New York City, NY 10001",,,,,01/04/19
149480,AAA Batteries (4-pack),1,2.99,01-04-2019,,11:12:00,"172 10th St, Los Angeles, CA 90001",,,,,01/04/19
142057,Google Phone,1,600,01-04-2019,,11:15:00,"641 13th St, New York City, NY 10001",,,,,01/04/19
142778,Macbook Pro Laptop,1,1700,01-04-2019,,11:15:00,"945 4th St, Los Angeles, CA 90001",,,,,01/04/19
145454,34in Ultrawide Monitor,1,379.99,01-04-2019,,11:15:00,"555 Jefferson St, Dallas, TX 75001",,,,,01/04/19
142945,Bose SoundSport Headphones,1,99.99,01-04-2019,,11:16:00,"63 2nd St, San Francisco, CA 94016",,,,,01/04/19
150041,Apple Airpods Headphones,1,150,01-04-2019,,11:16:00,"520 Madison St, Los Angeles, CA 90001",,,,,01/04/19
141489,AAA Batteries (4-pack),2,2.99,01-04-2019,,11:21:00,"246 Sunset St, San Francisco, CA 94016",,,,,01/04/19
148520,AAA Batteries (4-pack),1,2.99,01-04-2019,,11:22:00,"882 Pine St, Los Angeles, CA 90001",,,,,01/04/19
146550,20in Monitor,1,109.99,01-04-2019,,11:26:00,"516 Lake St, Dallas, TX 75001",,,,,01/04/19
150187,USB-C Charging Cable,1,11.95,01-04-2019,,11:26:00,"503 Adams St, Portland, OR 97035",,,,,01/04/19
143799,USB-C Charging Cable,1,11.95,01-04-2019,,11:35:00,"23 5th St, Los Angeles, CA 90001",,,,,01/04/19
143108,20in Monitor,1,109.99,01-04-2019,,11:37:00,"882 11th St, San Francisco, CA 94016",,,,,01/04/19
149604,Vareebadd Phone,1,400,01-04-2019,,11:40:00,"740 Washington St, Los Angeles, CA 90001",,,,,01/04/19
149604,Wired Headphones,1,11.99,01-04-2019,,11:40:00,"869 Madison St, New York City, NY 10001",,,,,01/04/19
146407,LG Dryer,1,600,01-04-2019,,11:44:00,"103 Willow St, Austin, TX 73301",,,,,01/04/19
146407,AA Batteries (4-pack),2,3.84,01-04-2019,,11:44:00,"954 North St, Austin, TX 73301",,,,,01/04/19
146432,Lightning Charging Cable,1,14.95,01-04-2019,,11:45:00,"639 Lakeview St, San Francisco, CA 94016",,,,,01/04/19
148656,Macbook Pro Laptop,1,1700,01-04-2019,,11:46:00,"45 Lincoln St, Seattle, WA 98101",,,,,01/04/19
149638,USB-C Charging Cable,1,11.95,01-04-2019,,11:51:00,"867 Cedar St, San Francisco, CA 94016",,,,,01/04/19
143477,27in 4K Gaming Monitor,1,389.99,01-04-2019,,11:55:00,"867 Cedar St, San Francisco, CA 94016",,,,,01/04/19
145983,Bose SoundSport Headphones,1,99.99,01-04-2019,,11:55:00,"142 Sunset St, Portland, OR 97035",,,,,01/04/19
143522,Bose SoundSport Headphones,1,99.99,01-04-2019,,12:03:00,"776 12th St, Los Angeles, CA 90001",,,,,01/04/19
147641,Lightning Charging Cable,1,14.95,01-04-2019,,12:07:00,"389 Highland St, Los Angeles, CA 90001",,,,,01/04/19
142952,27in 4K Gaming Monitor,1,389.99,01-04-2019,,12:20:00,"124 Church St, Los Angeles, CA 90001",,,,,01/04/19
150296,Flatscreen TV,1,300,01-04-2019,,12:22:00,"417 Washington St, Los Angeles, CA 90001",,,,,01/04/19
143256,Bose SoundSport Headphones,1,99.99,01-04-2019,,12:23:00,"61 12th St, Los Angeles, CA 90001",,,,,01/04/19
145770,USB-C Charging Cable,3,11.95,01-04-2019,,12:23:00,"419 10th St, Los Angeles, CA 90001",,,,,01/04/19
145506,AAA Batteries (4-pack),1,2.99,01-04-2019,,12:24:00,"82 Johnson St, Los Angeles, CA 90001",,,,,01/04/19
148343,Flatscreen TV,1,300,01-04-2019,,12:33:00,"344 12th St, Boston, MA 02215",,,,,01/04/19
142748,ThinkPad Laptop,1,999.99,01-04-2019,,12:39:00,"966 Jefferson St, Dallas, TX 75001",,,,,01/04/19
144125,Lightning Charging Cable,1,14.95,01-04-2019,,12:44:00,"303 Pine St, Dallas, TX 75001",,,,,01/04/19
146327,27in FHD Monitor,1,149.99,01-04-2019,,12:45:00,"503 Forest St, Portland, OR 97035",,,,,01/04/19
143038,Wired Headphones,1,11.99,01-04-2019,,12:53:00,"567 Church St, San Francisco, CA 94016",,,,,01/04/19
144357,27in FHD Monitor,1,149.99,01-04-2019,,12:55:00,"944 Pine St, Austin, TX 73301",,,,,01/04/19
141554,USB-C Charging Cable,1,11.95,01-04-2019,,12:57:00,"245 Sunset St, San Francisco, CA 94016",,,,,01/04/19
143671,AAA Batteries (4-pack),1,2.99,01-04-2019,,13:01:00,"265 River St, Portland, OR 97035",,,,,01/04/19
147026,ThinkPad Laptop,1,999.99,01-04-2019,,13:04:00,"229 14th St, Atlanta, GA 30301",,,,,01/04/19
149021,Lightning Charging Cable,1,14.95,01-04-2019,,13:08:00,"676 Forest St, New York City, NY 10001",,,,,01/04/19
144638,34in Ultrawide Monitor,1,379.99,01-04-2019,,13:12:00,"819 6th St, Boston, MA 02215",,,,,01/04/19
145465,AAA Batteries (4-pack),1,2.99,01-04-2019,,13:13:00,"996 North St, Austin, TX 73301",,,,,01/04/19
148026,Apple Airpods Headphones,1,150,01-04-2019,,13:13:00,"600 Johnson St, San Francisco, CA 94016",,,,,01/04/19
148467,Apple Airpods Headphones,1,150,01-04-2019,,13:14:00,"16 9th St, New York City, NY 10001",,,,,01/04/19
146359,Lightning Charging Cable,1,14.95,01-04-2019,,13:18:00,"295 Jefferson St, Los Angeles, CA 90001",,,,,01/04/19
147505,Lightning Charging Cable,1,14.95,01-04-2019,,13:19:00,"944 Dogwood St, Seattle, WA 98101",,,,,01/04/19
149210,Apple Airpods Headphones,1,150,01-04-2019,,13:21:00,"568 Walnut St, San Francisco, CA 94016",,,,,01/04/19
142487,Lightning Charging Cable,1,14.95,01-04-2019,,13:24:00,"226 Jefferson St, San Francisco, CA 94016",,,,,01/04/19
143922,Lightning Charging Cable,1,14.95,01-04-2019,,13:24:00,"774 2nd St, Atlanta, GA 30301",,,,,01/04/19
148497,AAA Batteries (4-pack),1,2.99,01-04-2019,,13:27:00,"251 Lakeview St, Atlanta, GA 30301",,,,,01/04/19
147745,Lightning Charging Cable,1,14.95,01-04-2019,,13:31:00,"413 Sunset St, New York City, NY 10001",,,,,01/04/19
145751,34in Ultrawide Monitor,1,379.99,01-04-2019,,13:32:00,Purchase Address,,,,,01/04/19
150246,USB-C Charging Cable,1,11.95,01-04-2019,,13:35:00,"653 Willow St, San Francisco, CA 94016",,,,,01/04/19
142809,Flatscreen TV,1,300,01-04-2019,,13:41:00,"5 5th St, Dallas, TX 75001",,,,,01/04/19
148142,Lightning Charging Cable,1,14.95,01-04-2019,,13:41:00,"5 5th St, Dallas, TX 75001",,,,,01/04/19
143921,Macbook Pro Laptop,1,1700,01-04-2019,,13:43:00,"892 14th St, New York City, NY 10001",,,,,01/04/19
148314,Flatscreen TV,1,300,01-04-2019,,13:51:00,"777 5th St, Seattle, WA 98101",,,,,01/04/19
147027,Bose SoundSport Headphones,1,99.99,01-04-2019,,13:55:00,"338 Main St, Boston, MA 02215",,,,,01/04/19
147263,AA Batteries (4-pack),1,3.84,01-04-2019,,14:00:00,"913 Adams St, Los Angeles, CA 90001",,,,,01/04/19
146985,AAA Batteries (4-pack),1,2.99,01-04-2019,,14:02:00,"677 West St, Atlanta, GA 30301",,,,,01/04/19
143076,27in 4K Gaming Monitor,1,389.99,01-04-2019,,14:04:00,"96 Johnson St, Boston, MA 02215",,,,,01/04/19
141609,Apple Airpods Headphones,1,150,01-04-2019,,14:05:00,"201 Lake St, Los Angeles, CA 90001",,,,,01/04/19
146486,Vareebadd Phone,1,400,01-04-2019,,14:05:00,"121 Cherry St, Portland, OR 97035",,,,,01/04/19
142953,AAA Batteries (4-pack),1,2.99,01-04-2019,,14:08:00,"36 Madison St, Dallas, TX 75001",,,,,01/04/19
145295,Macbook Pro Laptop,1,1700,01-04-2019,,14:08:00,"685 Lincoln St, Seattle, WA 98101",,,,,01/04/19
147267,Apple Airpods Headphones,1,150,01-04-2019,,14:11:00,"756 Jefferson St, San Francisco, CA 94016",,,,,01/04/19
145595,Vareebadd Phone,1,400,01-04-2019,,14:13:00,"636 Elm St, Los Angeles, CA 90001",,,,,01/04/19
145398,Vareebadd Phone,1,400,01-04-2019,,14:15:00,"944 8th St, Los Angeles, CA 90001",,,,,01/04/19
146036,AA Batteries (4-pack),1,3.84,01-04-2019,,14:20:00,"964 Spruce St, Los Angeles, CA 90001",,,,,01/04/19
142949,27in FHD Monitor,1,149.99,01-04-2019,,14:25:00,"869 10th St, Seattle, WA 98101",,,,,01/04/19
149483,27in FHD Monitor,1,149.99,01-04-2019,,14:31:00,"542 12th St, San Francisco, CA 94016",,,,,01/04/19
147345,20in Monitor,1,109.99,01-04-2019,,14:42:00,"655 Elm St, Los Angeles, CA 90001",,,,,01/04/19
144614,27in FHD Monitor,1,149.99,01-04-2019,,14:52:00,"605 12th St, Atlanta, GA 30301",,,,,01/04/19
146019,Lightning Charging Cable,1,14.95,01-04-2019,,14:58:00,"495 Cherry St, Boston, MA 02215",,,,,01/04/19
148721,Google Phone,1,600,01-04-2019,,15:01:00,"67 Madison St, Los Angeles, CA 90001",,,,,01/04/19
142511,Bose SoundSport Headphones,1,99.99,01-04-2019,,15:09:00,"828 Chestnut St, Austin, TX 73301",,,,,01/04/19
144604,AA Batteries (4-pack),2,3.84,01-04-2019,,15:09:00,"528 Lakeview St, Los Angeles, CA 90001",,,,,01/04/19
143126,AAA Batteries (4-pack),1,2.99,01-04-2019,,15:11:00,"195 River St, New York City, NY 10001",,,,,01/04/19
149630,Wired Headphones,1,11.99,01-04-2019,,15:16:00,"194 1st St, New York City, NY 10001",,,,,01/04/19
148460,USB-C Charging Cable,1,11.95,01-04-2019,,15:17:00,"512 13th St, San Francisco, CA 94016",,,,,01/04/19
142973,iPhone,1,700,01-04-2019,,15:21:00,Purchase Address,,,,,01/04/19
145036,AAA Batteries (4-pack),3,2.99,01-04-2019,,15:24:00,"898 Spruce St, Dallas, TX 75001",,,,,01/04/19
142048,Google Phone,1,600,01-04-2019,,15:30:00,"898 Spruce St, Dallas, TX 75001",,,,,01/04/19
142048,Wired Headphones,1,11.99,01-04-2019,,15:30:00,"898 Spruce St, Dallas, TX 75001",,,,,01/04/19
147563,34in Ultrawide Monitor,1,379.99,01-04-2019,,15:41:00,"441 Main St, Los Angeles, CA 90001",,,,,01/04/19
149776,Lightning Charging Cable,1,14.95,01-04-2019,,15:46:00,"84 5th St, San Francisco, CA 94016",,,,,01/04/19
148037,27in FHD Monitor,1,149.99,01-04-2019,,15:48:00,"392 Sunset St, Atlanta, GA 30301",,,,,01/04/19
146911,USB-C Charging Cable,1,11.95,01-04-2019,,15:49:00,"148 6th St, Boston, MA 02215",,,,,01/04/19
142377,USB-C Charging Cable,1,11.95,01-04-2019,,15:53:00,"768 Dogwood St, New York City, NY 10001",,,,,01/04/19
149497,Wired Headphones,1,11.99,01-04-2019,,15:59:00,"108 Hickory St, San Francisco, CA 94016",,,,,01/04/19
145569,AAA Batteries (4-pack),3,2.99,01-04-2019,,16:19:00,"116 Maple St, Seattle, WA 98101",,,,,01/04/19
144649,USB-C Charging Cable,1,11.95,01-04-2019,,16:27:00,"513 Cedar St, San Francisco, CA 94016",,,,,01/04/19
141398,AAA Batteries (4-pack),1,2.99,01-04-2019,,16:31:00,"915 River St, Atlanta, GA 30301",,,,,01/04/19
143784,AA Batteries (4-pack),1,3.84,01-04-2019,,16:32:00,"539 Willow St, Los Angeles, CA 90001",,,,,01/04/19
149607,USB-C Charging Cable,1,11.95,01-04-2019,,16:38:00,"913 1st St, Boston, MA 02215",,,,,01/04/19
148159,AA Batteries (4-pack),1,3.84,01-04-2019,,16:39:00,"251 Ridge St, Austin, TX 73301",,,,,01/04/19
142051,USB-C Charging Cable,1,11.95,01-04-2019,,16:40:00,"251 Ridge St, Austin, TX 73301",,,,,01/04/19
150102,Wired Headphones,1,11.99,01-04-2019,,16:44:00,"521 River St, Atlanta, GA 30301",,,,,01/04/19
146766,Apple Airpods Headphones,1,150,01-04-2019,,16:48:00,"972 Spruce St, Los Angeles, CA 90001",,,,,01/04/19
146585,AA Batteries (4-pack),1,3.84,01-04-2019,,16:49:00,"651 8th St, New York City, NY 10001",,,,,01/04/19
147707,Wired Headphones,1,11.99,01-04-2019,,16:50:00,"893 Main St, Portland, OR 97035",,,,,01/04/19
147707,Wired Headphones,1,11.99,01-04-2019,,16:50:00,"852 Jefferson St, Seattle, WA 98101",,,,,01/04/19
143661,Bose SoundSport Headphones,1,99.99,01-04-2019,,16:52:00,"423 Sunset St, San Francisco, CA 94016",,,,,01/04/19
147539,AA Batteries (4-pack),1,3.84,01-04-2019,,16:52:00,"182 Elm St, Seattle, WA 98101",,,,,01/04/19
148555,AAA Batteries (4-pack),2,2.99,01-04-2019,,16:54:00,"904 7th St, New York City, NY 10001",,,,,01/04/19
143685,34in Ultrawide Monitor,1,379.99,01-04-2019,,16:55:00,"767 Sunset St, San Francisco, CA 94016",,,,,01/04/19
144597,Flatscreen TV,1,300,01-04-2019,,17:05:00,"767 Sunset St, San Francisco, CA 94016",,,,,01/04/19
144765,Vareebadd Phone,1,400,01-04-2019,,17:06:00,"586 Maple St, San Francisco, CA 94016",,,,,01/04/19
143144,27in 4K Gaming Monitor,1,389.99,01-04-2019,,17:10:00,"198 10th St, Atlanta, GA 30301",,,,,01/04/19
146868,27in FHD Monitor,1,149.99,01-04-2019,,17:11:00,"178 Maple St, San Francisco, CA 94016",,,,,01/04/19
148227,Wired Headphones,1,11.99,01-04-2019,,17:11:00,"797 Highland St, San Francisco, CA 94016",,,,,01/04/19
143098,AA Batteries (4-pack),2,3.84,01-04-2019,,17:29:00,"965 Lincoln St, Dallas, TX 75001",,,,,01/04/19
141573,Lightning Charging Cable,1,14.95,01-04-2019,,17:39:00,"345 8th St, Dallas, TX 75001",,,,,01/04/19
148401,AAA Batteries (4-pack),2,2.99,01-04-2019,,17:39:00,"869 Main St, San Francisco, CA 94016",,,,,01/04/19
149468,ThinkPad Laptop,1,999.99,01-04-2019,,17:41:00,"122 Maple St, New York City, NY 10001",,,,,01/04/19
141764,USB-C Charging Cable,1,11.95,01-04-2019,,17:43:00,"885 9th St, Boston, MA 02215",,,,,01/04/19
141637,AA Batteries (4-pack),2,3.84,01-04-2019,,17:48:00,"617 8th St, Boston, MA 02215",,,,,01/04/19
142326,AA Batteries (4-pack),3,3.84,01-04-2019,,17:56:00,"844 Ridge St, San Francisco, CA 94016",,,,,01/04/19
144291,Apple Airpods Headphones,1,150,01-04-2019,,18:00:00,"844 Ridge St, San Francisco, CA 94016",,,,,01/04/19
148889,34in Ultrawide Monitor,1,379.99,01-04-2019,,18:02:00,"531 West St, New York City, NY 10001",,,,,01/04/19
147402,Wired Headphones,1,11.99,01-04-2019,,18:10:00,"531 West St, New York City, NY 10001",,,,,01/04/19
143533,USB-C Charging Cable,1,11.95,01-04-2019,,18:15:00,"621 13th St, Austin, TX 73301",,,,,01/04/19
149539,Lightning Charging Cable,1,14.95,01-04-2019,,18:15:00,"512 7th St, Seattle, WA 98101",,,,,01/04/19
143910,AA Batteries (4-pack),1,3.84,01-04-2019,,18:21:00,"952 Jackson St, San Francisco, CA 94016",,,,,01/04/19
147598,27in FHD Monitor,1,149.99,01-04-2019,,18:31:00,"846 11th St, Boston, MA 02215",,,,,01/04/19
148193,34in Ultrawide Monitor,1,379.99,01-04-2019,,18:33:00,"210 1st St, Seattle, WA 98101",,,,,01/04/19
146360,AAA Batteries (4-pack),4,2.99,01-04-2019,,18:37:00,"349 Meadow St, Portland, ME 04101",,,,,01/04/19
142106,27in 4K Gaming Monitor,1,389.99,01-04-2019,,18:51:00,"997 Dogwood St, San Francisco, CA 94016",,,,,01/04/19
148375,AAA Batteries (4-pack),1,2.99,01-04-2019,,18:54:00,"159 7th St, Atlanta, GA 30301",,,,,01/04/19
142496,USB-C Charging Cable,1,11.95,01-04-2019,,19:01:00,"685 1st St, Los Angeles, CA 90001",,,,,01/04/19
143766,AA Batteries (4-pack),1,3.84,01-04-2019,,19:02:00,"189 Meadow St, San Francisco, CA 94016",,,,,01/04/19
148518,USB-C Charging Cable,1,11.95,01-04-2019,,19:02:00,"523 11th St, Austin, TX 73301",,,,,01/04/19
142240,34in Ultrawide Monitor,1,379.99,01-04-2019,,19:20:00,"715 Center St, San Francisco, CA 94016",,,,,01/04/19
142602,27in 4K Gaming Monitor,1,389.99,01-04-2019,,19:20:00,"778 1st St, Dallas, TX 75001",,,,,01/04/19
148115,Macbook Pro Laptop,1,1700,01-04-2019,,19:20:00,"612 12th St, Dallas, TX 75001",,,,,01/04/19
148870,Apple Airpods Headphones,1,150,01-04-2019,,19:20:00,"755 14th St, New York City, NY 10001",,,,,01/04/19
141642,AAA Batteries (4-pack),1,2.99,01-04-2019,,19:21:00,"571 Hill St, Portland, OR 97035",,,,,01/04/19
142592,USB-C Charging Cable,3,11.95,01-04-2019,,19:22:00,"892 13th St, Portland, ME 04101",,,,,01/04/19
147550,USB-C Charging Cable,1,11.95,01-04-2019,,19:25:00,"115 Sunset St, Portland, OR 97035",,,,,01/04/19
